customer_id,signup_date,age,province,segment,acquisition_channel
6412,2022-02-11,21,AB,Enterprise,Organic
6413,2022-05-06,30,AB,Enterprise,Referral
6414,2020-08-27,62,QC,Individual,Paid Ads
6415,2022-08-10,59,SK,Individual,Organic
6416,2021-03-15,67,ON,Enterprise,Organic
6417,2021-05-16,66,ON,Enterprise,Sales Team
6418,2021-09-28,37,ON,Small Business,Referral
6419,2022-09-22,69,ON,Enterprise,Sales Team
6420,2021-05-15,30,MB,Individual,Organic
6421,2020-06-20,34,AB,Individual,Organic
6422,2020-05-29,71,NS,Small Business,Sales Team
6423,2022-03-23,53,QC,Individual,Organic
6424,2022-10-20,50,MB,Enterprise,Paid Ads
6425,2020-04-13,18,NB,Small Business,Sales Team
6426,2020-03-09,32,SK,Enterprise,Referral
6427,2020-07-20,30,BC,Individual,Sales Team
6428,2020-10-04,34,MB,Individual,Sales Team
6429,2020-02-18,41,ON,Individual,Referral
6430,2020-11-09,25,NS,Enterprise,Referral
6431,2020-06-15,67,ON,Enterprise,Referral
6432,2022-01-23,44,NB,Small Business,Paid Ads
6433,2020-10-24,62,AB,Individual,Paid Ads
6434,2020-06-02,40,NB,Small Business,Organic
6435,2020-02-19,63,AB,Individual,Sales Team
6436,2022-06-06,25,BC,Individual,Paid Ads
6437,2022-09-23,25,AB,Individual,Organic
6438,2021-08-26,43,AB,Individual,Sales Team
6439,2022-10-19,64,AB,Individual,Referral
6440,2022-01-31,30,BC,Small Business,Organic
6441,2022-03-27,56,NB,Enterprise,Organic
6442,2022-08-27,54,SK,Enterprise,Organic
6443,2022-12-25,66,NS,Individual,Organic
6444,2022-07-06,45,NS,Individual,Paid Ads
6445,2021-02-01,42,SK,Enterprise,Organic
6446,2020-03-17,33,SK,Enterprise,Sales Team
6447,2021-07-23,72,NB,Individual,Organic
6448,2020-12-08,19,NS,Enterprise,Organic
6449,2022-07-30,71,ON,Small Business,Referral
6450,2020-04-20,35,NB,Enterprise,Referral
6451,2020-01-21,34,BC,Enterprise,Sales Team
6452,2020-11-20,47,AB,Enterprise,Sales Team
6453,2022-10-15,56,AB,Enterprise,Paid Ads
6454,2022-02-02,30,SK,Small Business,Organic
6455,2020-05-04,49,BC,Enterprise,Referral
6456,2021-12-28,67,AB,Enterprise,Sales Team
6457,2022-09-19,46,AB,Individual,Organic
6458,2020-04-04,63,AB,Enterprise,Referral
6459,2021-07-14,47,MB,Enterprise,Referral
6460,2022-05-16,35,QC,Individual,Referral
6461,2021-10-08,30,ON,Small Business,Organic
6462,2021-07-27,60,MB,Small Business,Sales Team
6463,2020-03-31,38,MB,Enterprise,Referral
6464,2022-08-16,47,AB,Enterprise,Organic
6465,2021-02-16,38,BC,Small Business,Paid Ads
6466,2022-04-01,65,QC,Enterprise,Organic
6467,2020-03-04,72,AB,Enterprise,Organic
6468,2020-04-19,34,AB,Individual,Referral
6469,2021-04-17,57,ON,Small Business,Referral
6470,2020-05-01,36,QC,Individual,Referral
6471,2020-12-01,69,NB,Small Business,Paid Ads
6472,2022-03-17,32,AB,Enterprise,Organic
6473,2020-05-30,26,QC,Small Business,Referral
6474,2020-06-06,69,ON,Individual,Organic
6475,2020-12-24,27,NS,Small Business,Organic
6476,2022-04-05,61,NS,Small Business,Sales Team
6477,2021-08-21,48,QC,Individual,Organic
6478,2020-10-21,70,SK,Enterprise,Referral
6479,2020-10-27,40,NB,Small Business,Sales Team
6480,2022-03-28,69,SK,Small Business,Organic
6481,2022-10-17,47,QC,Individual,Organic
6482,2021-01-21,50,ON,Enterprise,Referral
6483,2022-06-04,74,BC,Small Business,Organic
6484,2022-08-29,69,NB,Small Business,Sales Team
6485,2020-10-04,26,ON,Individual,Referral
6486,2022-05-17,71,BC,Individual,Paid Ads
6487,2022-05-17,64,QC,Enterprise,Paid Ads
6488,2021-10-06,18,BC,Enterprise,Sales Team
6489,2020-06-12,61,NS,Individual,Referral
6490,2022-09-19,52,BC,Individual,Organic
6491,2022-06-14,28,NS,Small Business,Organic
6492,2021-07-10,51,ON,Small Business,Sales Team
6493,2022-11-13,33,SK,Small Business,Sales Team
6494,2021-12-13,26,NB,Individual,Sales Team
6495,2022-12-27,49,QC,Enterprise,Sales Team
6496,2022-10-30,32,AB,Individual,Sales Team
6497,2021-10-25,29,SK,Small Business,Organic
6498,2020-06-10,50,MB,Enterprise,Paid Ads
6499,2020-09-16,62,MB,Small Business,Organic
6500,2020-10-07,31,NB,Small Business,Sales Team
6501,2022-05-04,74,QC,Enterprise,Paid Ads
6502,2021-09-15,74,QC,Enterprise,Referral
6503,2022-02-23,25,NS,Small Business,Organic
6504,2021-06-08,25,MB,Enterprise,Sales Team
6505,2022-10-18,44,AB,Small Business,Referral
6506,2020-09-02,29,AB,Individual,Sales Team
6507,2022-04-09,18,AB,Small Business,Organic
6508,2022-07-20,60,BC,Small Business,Referral
6509,2021-11-19,57,MB,Individual,Sales Team
6510,2021-07-01,59,AB,Enterprise,Paid Ads
6511,2021-05-04,68,SK,Small Business,Referral
6512,2022-05-04,28,BC,Enterprise,Organic
6513,2021-05-19,56,NB,Enterprise,Organic
6514,2021-07-31,60,NS,Individual,Referral
6515,2021-10-02,48,MB,Enterprise,Organic
6516,2022-09-10,34,NS,Small Business,Referral
6517,2021-10-30,50,QC,Enterprise,Paid Ads
6518,2021-05-17,49,QC,Individual,Paid Ads
6519,2022-08-03,46,NB,Individual,Paid Ads
6520,2021-01-08,38,ON,Small Business,Referral
6521,2022-05-24,38,QC,Individual,Paid Ads
6522,2022-04-27,57,QC,Individual,Referral
6523,2020-11-28,40,BC,Individual,Paid Ads
6524,2021-08-05,73,NB,Small Business,Organic
6525,2022-05-04,23,SK,Enterprise,Paid Ads
6526,2021-01-29,39,SK,Small Business,Sales Team
6527,2021-07-13,67,MB,Small Business,Paid Ads
6528,2021-12-03,55,NB,Small Business,Paid Ads
6529,2021-11-26,54,SK,Individual,Paid Ads
6530,2021-09-08,62,QC,Small Business,Paid Ads
6531,2020-01-01,68,NB,Small Business,Sales Team
6532,2020-02-23,71,NS,Enterprise,Sales Team
6533,2021-03-17,25,BC,Small Business,Referral
6534,2022-07-14,58,MB,Individual,Organic
6535,2020-01-26,66,AB,Small Business,Paid Ads
6536,2022-03-15,52,SK,Individual,Organic
6537,2020-07-28,68,SK,Enterprise,Paid Ads
6538,2021-04-13,28,BC,Small Business,Referral
6539,2020-01-11,41,NS,Enterprise,Referral
6540,2021-04-11,66,SK,Small Business,Sales Team
6541,2020-12-10,38,NS,Small Business,Sales Team
6542,2020-11-29,68,AB,Individual,Referral
6543,2021-05-04,19,ON,Small Business,Paid Ads
6544,2020-02-03,57,AB,Individual,Paid Ads
6545,2022-12-07,36,BC,Small Business,Referral
6546,2021-03-04,56,NS,Individual,Paid Ads
6547,2022-05-10,45,ON,Enterprise,Paid Ads
6548,2022-03-05,34,QC,Individual,Referral
6549,2022-05-14,23,NS,Individual,Paid Ads
6550,2022-06-05,36,SK,Small Business,Referral
6551,2022-06-06,73,ON,Small Business,Sales Team
6552,2020-08-28,55,QC,Enterprise,Sales Team
6553,2020-05-26,45,QC,Individual,Organic
6554,2020-02-28,19,ON,Enterprise,Organic
6555,2021-12-16,55,NB,Enterprise,Paid Ads
6556,2021-07-06,72,AB,Individual,Organic
6557,2020-08-30,54,BC,Small Business,Sales Team
6558,2020-08-03,68,BC,Enterprise,Paid Ads
6559,2021-02-15,69,SK,Individual,Referral
6560,2021-07-24,21,SK,Enterprise,Paid Ads
6561,2022-06-23,39,AB,Small Business,Sales Team
6562,2021-01-23,43,MB,Small Business,Sales Team
6563,2020-12-27,66,ON,Individual,Sales Team
6564,2021-02-02,60,QC,Enterprise,Referral
6565,2021-04-11,53,ON,Enterprise,Sales Team
6566,2020-05-22,30,SK,Enterprise,Referral
6567,2022-06-05,69,QC,Small Business,Sales Team
6568,2021-09-13,49,NB,Individual,Sales Team
6569,2022-06-03,34,NS,Enterprise,Paid Ads
6570,2020-12-03,58,NS,Individual,Referral
6571,2020-04-29,53,NB,Individual,Organic
6572,2021-05-19,72,MB,Individual,Organic
6573,2022-01-19,63,SK,Individual,Sales Team
6574,2020-09-25,36,BC,Individual,Paid Ads
6575,2022-01-28,52,SK,Enterprise,Organic
6576,2022-12-07,63,ON,Individual,Referral
6577,2022-12-27,57,NB,Enterprise,Referral
6578,2022-06-14,73,AB,Individual,Paid Ads
6579,2020-05-28,45,AB,Small Business,Sales Team
6580,2022-07-13,18,QC,Individual,Sales Team
6581,2022-09-24,59,ON,Enterprise,Paid Ads
6582,2021-04-11,35,QC,Enterprise,Organic
6583,2020-02-28,65,QC,Small Business,Organic
6584,2022-06-14,57,NB,Individual,Organic
6585,2021-08-15,50,QC,Individual,Referral
6586,2020-05-01,29,NS,Enterprise,Paid Ads
6587,2020-03-27,25,SK,Enterprise,Referral
6588,2021-06-03,41,NS,Individual,Organic
6589,2021-06-24,33,AB,Enterprise,Sales Team
6590,2021-11-05,67,QC,Small Business,Referral
6591,2021-10-09,21,SK,Enterprise,Paid Ads
6592,2020-07-06,55,QC,Individual,Referral
6593,2020-12-18,61,AB,Individual,Sales Team
6594,2022-10-11,44,QC,Enterprise,Referral
6595,2022-07-24,26,AB,Individual,Paid Ads
6596,2020-01-18,64,SK,Small Business,Referral
6597,2022-09-11,33,SK,Individual,Referral
6598,2022-09-09,73,QC,Small Business,Sales Team
6599,2021-08-17,29,BC,Enterprise,Paid Ads
6600,2020-03-25,48,ON,Small Business,Sales Team
6601,2021-04-18,41,BC,Individual,Sales Team
6602,2022-03-25,72,ON,Enterprise,Referral
6603,2020-03-04,31,NS,Enterprise,Sales Team
6604,2021-05-11,62,BC,Enterprise,Referral
6605,2022-04-18,42,QC,Small Business,Organic
6606,2022-05-27,51,BC,Individual,Sales Team
6607,2020-08-20,20,BC,Individual,Sales Team
6608,2021-05-22,41,BC,Small Business,Referral
6609,2022-02-19,71,AB,Enterprise,Organic
6610,2022-12-19,59,NB,Enterprise,Sales Team
6611,2020-12-08,26,MB,Enterprise,Paid Ads
6612,2020-08-25,43,NS,Small Business,Referral
6613,2020-03-19,37,SK,Small Business,Paid Ads
6614,2022-11-12,57,AB,Individual,Referral
6615,2021-09-02,27,QC,Enterprise,Referral
6616,2021-11-23,36,AB,Individual,Organic
6617,2022-07-13,20,BC,Enterprise,Paid Ads
6618,2022-06-12,41,MB,Individual,Paid Ads
6619,2022-02-23,22,AB,Enterprise,Referral
6620,2020-05-19,20,AB,Enterprise,Paid Ads
6621,2020-12-10,44,NS,Individual,Sales Team
6622,2021-11-01,33,AB,Enterprise,Paid Ads
6623,2021-03-26,66,QC,Small Business,Organic
6624,2021-09-04,32,NS,Individual,Sales Team
6625,2020-08-17,52,QC,Individual,Organic
6626,2020-07-24,29,ON,Small Business,Sales Team
6627,2021-06-06,58,NB,Small Business,Organic
6628,2020-05-08,70,QC,Individual,Sales Team
6629,2022-01-09,61,SK,Individual,Paid Ads
6630,2022-06-06,43,BC,Enterprise,Paid Ads
6631,2020-03-17,64,AB,Individual,Organic
6632,2022-05-01,51,QC,Small Business,Referral
6633,2021-09-12,40,NS,Enterprise,Organic
6634,2021-02-11,48,MB,Enterprise,Sales Team
6635,2020-05-12,67,QC,Enterprise,Sales Team
6636,2021-09-11,37,SK,Small Business,Organic
6637,2022-02-18,29,SK,Enterprise,Paid Ads
6638,2021-11-05,40,NB,Individual,Paid Ads
6639,2022-12-20,21,SK,Small Business,Organic
6640,2020-07-21,40,AB,Enterprise,Organic
6641,2020-07-28,65,SK,Individual,Sales Team
6642,2022-01-17,72,MB,Individual,Organic
6643,2022-05-18,65,SK,Small Business,Sales Team
6644,2020-11-03,18,MB,Individual,Organic
6645,2022-01-27,71,NS,Enterprise,Referral
6646,2021-09-06,42,SK,Small Business,Sales Team
6647,2022-10-10,19,SK,Individual,Organic
6648,2022-06-06,47,NB,Individual,Referral
6649,2020-10-31,20,ON,Small Business,Referral
6650,2022-05-21,38,NS,Individual,Organic
6651,2022-08-14,42,BC,Enterprise,Sales Team
6652,2022-03-25,37,BC,Individual,Organic
6653,2021-01-17,66,AB,Small Business,Organic
6654,2021-01-11,69,QC,Enterprise,Referral
6655,2020-04-21,39,NS,Enterprise,Sales Team
6656,2021-02-17,38,NB,Enterprise,Sales Team
6657,2021-10-30,50,NS,Individual,Sales Team
6658,2021-05-17,69,QC,Individual,Referral
6659,2022-11-29,55,NS,Small Business,Sales Team
6660,2022-06-13,32,QC,Individual,Referral
6661,2020-05-19,63,AB,Small Business,Sales Team
6662,2020-06-23,69,ON,Small Business,Paid Ads
6663,2022-11-09,32,NB,Enterprise,Sales Team
6664,2021-10-04,63,SK,Individual,Referral
6665,2021-10-19,42,MB,Individual,Organic
6666,2021-07-21,38,BC,Enterprise,Sales Team
6667,2021-06-25,41,SK,Small Business,Referral
6668,2020-10-22,74,ON,Enterprise,Paid Ads
6669,2021-05-13,22,AB,Individual,Organic
6670,2021-06-19,23,AB,Individual,Referral
6671,2022-07-11,66,BC,Enterprise,Organic
6672,2022-10-15,60,SK,Individual,Paid Ads
6673,2020-02-07,65,NB,Small Business,Paid Ads
6674,2021-04-18,61,MB,Enterprise,Sales Team
6675,2020-09-19,64,MB,Small Business,Organic
6676,2021-06-27,40,ON,Individual,Referral
6677,2022-08-15,21,NS,Enterprise,Sales Team
6678,2021-11-17,44,NS,Small Business,Paid Ads
6679,2022-08-26,35,NS,Small Business,Sales Team
6680,2020-08-14,38,MB,Enterprise,Sales Team
6681,2021-11-15,45,NB,Small Business,Organic
6682,2020-03-10,52,NS,Individual,Sales Team
6683,2020-12-28,39,SK,Small Business,Organic
6684,2020-11-06,57,MB,Small Business,Organic
6685,2022-11-30,40,ON,Small Business,Referral
6686,2021-08-03,20,SK,Small Business,Referral
6687,2020-08-30,57,NB,Individual,Organic
6688,2020-05-13,67,NS,Small Business,Sales Team
6689,2020-06-23,27,AB,Small Business,Sales Team
6690,2020-03-25,42,BC,Individual,Paid Ads
6691,2021-01-12,69,AB,Enterprise,Sales Team
6692,2022-08-22,66,QC,Small Business,Referral
6693,2020-08-17,25,ON,Enterprise,Paid Ads
6694,2021-03-22,72,NB,Enterprise,Organic
6695,2020-01-22,28,AB,Small Business,Paid Ads
6696,2021-06-17,22,BC,Individual,Referral
6697,2022-12-13,62,NB,Small Business,Referral
6698,2020-06-21,70,NS,Small Business,Referral
6699,2021-04-18,72,BC,Small Business,Paid Ads
6700,2021-11-30,54,SK,Enterprise,Sales Team
6701,2022-01-01,73,SK,Small Business,Sales Team
6702,2020-02-05,62,NS,Individual,Paid Ads
6703,2021-05-30,55,SK,Small Business,Paid Ads
6704,2020-11-20,46,QC,Small Business,Paid Ads
6705,2022-04-15,22,BC,Small Business,Organic
6706,2020-11-25,26,NS,Enterprise,Referral
6707,2020-11-12,65,QC,Enterprise,Paid Ads
6708,2022-04-28,19,MB,Enterprise,Sales Team
6709,2022-03-23,18,MB,Individual,Paid Ads
6710,2021-02-05,57,NS,Small Business,Organic
6711,2022-05-02,68,AB,Individual,Referral
6712,2022-01-20,47,ON,Enterprise,Paid Ads
6713,2022-08-25,28,NS,Individual,Sales Team
6714,2020-08-07,45,QC,Enterprise,Paid Ads
6715,2022-12-15,61,BC,Individual,Referral
6716,2022-12-21,29,BC,Individual,Sales Team
6717,2022-11-04,56,AB,Individual,Referral
6718,2020-01-29,43,BC,Small Business,Organic
6719,2021-08-08,30,NB,Small Business,Paid Ads
6720,2022-06-24,25,SK,Individual,Paid Ads
6721,2022-10-27,71,NS,Small Business,Paid Ads
6722,2022-03-29,45,NB,Enterprise,Referral
6723,2020-03-08,47,AB,Individual,Referral
6724,2021-01-31,26,ON,Individual,Paid Ads
6725,2020-09-21,56,MB,Enterprise,Sales Team
6726,2020-04-03,48,MB,Small Business,Organic
6727,2021-03-17,38,AB,Enterprise,Referral
6728,2020-11-07,73,ON,Individual,Referral
6729,2022-12-18,64,SK,Individual,Referral
6730,2022-08-17,51,BC,Individual,Sales Team
6731,2021-02-25,72,SK,Small Business,Paid Ads
6732,2020-03-23,48,NS,Individual,Paid Ads
6733,2021-12-23,69,SK,Enterprise,Sales Team
6734,2022-10-14,42,ON,Enterprise,Sales Team
6735,2020-01-13,29,BC,Enterprise,Referral
6736,2020-04-13,18,BC,Small Business,Paid Ads
6737,2021-08-26,72,MB,Individual,Paid Ads
6738,2022-10-22,39,SK,Small Business,Sales Team
6739,2021-02-25,57,QC,Individual,Organic
6740,2022-10-26,54,QC,Enterprise,Paid Ads
6741,2022-10-22,64,ON,Individual,Paid Ads
6742,2021-07-13,18,AB,Individual,Sales Team
6743,2020-06-16,18,AB,Enterprise,Referral
6744,2020-01-30,74,ON,Individual,Referral
6745,2021-03-30,59,MB,Small Business,Paid Ads
6746,2022-10-05,71,AB,Small Business,Sales Team
6747,2021-08-23,59,QC,Enterprise,Organic
6748,2020-12-25,38,ON,Small Business,Referral
6749,2021-08-14,32,NB,Enterprise,Sales Team
6750,2022-02-28,34,NS,Enterprise,Organic
6751,2020-06-03,39,ON,Enterprise,Paid Ads
6752,2021-05-05,55,AB,Enterprise,Paid Ads
6753,2022-01-22,52,NS,Enterprise,Organic
6754,2022-07-16,62,AB,Enterprise,Organic
6755,2022-04-05,33,NB,Small Business,Paid Ads
6756,2020-05-16,25,BC,Small Business,Paid Ads
6757,2020-10-16,64,QC,Individual,Paid Ads
6758,2020-11-04,34,QC,Small Business,Organic
6759,2022-02-16,34,AB,Individual,Paid Ads
6760,2021-12-12,71,ON,Individual,Referral
6761,2022-05-20,43,MB,Small Business,Sales Team
6762,2020-02-03,30,SK,Individual,Sales Team
6763,2020-03-02,34,SK,Enterprise,Referral
6764,2021-01-19,55,QC,Individual,Referral
6765,2022-04-02,34,AB,Enterprise,Referral
6766,2021-04-18,65,ON,Individual,Organic
6767,2021-06-02,31,AB,Small Business,Sales Team
6768,2022-01-31,62,BC,Individual,Referral
6769,2021-09-03,23,ON,Individual,Organic
6770,2020-08-31,52,QC,Individual,Paid Ads
6771,2020-01-29,63,NS,Small Business,Sales Team
6772,2021-06-22,31,BC,Enterprise,Organic
6773,2022-11-29,64,NS,Small Business,Paid Ads
6774,2021-06-30,25,ON,Small Business,Sales Team
6775,2021-07-06,32,AB,Small Business,Paid Ads
6776,2022-08-29,71,SK,Individual,Organic
6777,2021-04-14,44,AB,Small Business,Paid Ads
6778,2021-01-01,30,QC,Individual,Organic
6779,2022-02-17,66,AB,Individual,Paid Ads
6780,2021-03-04,48,NB,Individual,Referral
6781,2020-04-06,70,ON,Individual,Paid Ads
6782,2022-08-30,73,AB,Individual,Referral
6783,2021-02-04,52,MB,Small Business,Organic
6784,2021-08-24,23,ON,Individual,Sales Team
6785,2020-02-15,22,AB,Individual,Referral
6786,2022-05-12,39,MB,Individual,Paid Ads
6787,2021-03-11,66,ON,Small Business,Sales Team
6788,2020-12-16,40,MB,Enterprise,Sales Team
6789,2020-08-23,42,BC,Small Business,Sales Team
6790,2021-06-14,51,SK,Small Business,Sales Team
6791,2021-09-02,43,BC,Enterprise,Referral
6792,2022-10-17,64,MB,Individual,Sales Team
6793,2020-08-01,22,SK,Enterprise,Referral
6794,2020-05-16,43,NB,Individual,Sales Team
6795,2021-08-16,37,AB,Small Business,Organic
6796,2022-03-19,23,AB,Individual,Paid Ads
6797,2022-11-19,23,ON,Enterprise,Paid Ads
6798,2022-08-09,67,NS,Small Business,Paid Ads
6799,2022-08-29,35,MB,Enterprise,Referral
6800,2022-12-02,21,QC,Small Business,Referral
6801,2020-12-19,34,QC,Small Business,Organic
6802,2021-10-10,74,AB,Individual,Referral
6803,2021-01-08,31,BC,Individual,Organic
6804,2022-06-08,31,BC,Enterprise,Sales Team
6805,2020-08-25,30,ON,Individual,Paid Ads
6806,2021-10-24,24,NS,Enterprise,Organic
6807,2021-04-30,61,BC,Small Business,Organic
6808,2022-07-29,72,NB,Small Business,Organic
6809,2021-05-26,32,QC,Enterprise,Referral
6810,2021-11-28,36,SK,Individual,Paid Ads
6811,2022-04-22,60,SK,Individual,Paid Ads
6812,2020-07-23,64,BC,Small Business,Organic
6813,2020-11-17,61,AB,Individual,Referral
6814,2022-10-10,52,NB,Small Business,Paid Ads
6815,2020-08-03,34,QC,Individual,Sales Team
6816,2022-06-21,52,AB,Individual,Organic
6817,2022-04-20,36,SK,Small Business,Referral
6818,2022-11-28,37,AB,Individual,Sales Team
6819,2020-11-10,53,AB,Small Business,Paid Ads
6820,2020-08-02,52,MB,Enterprise,Sales Team
6821,2021-04-25,49,QC,Individual,Organic
6822,2022-12-05,65,QC,Individual,Paid Ads
6823,2022-03-24,61,MB,Small Business,Sales Team
6824,2020-07-29,57,ON,Small Business,Sales Team
6825,2021-10-30,41,SK,Individual,Paid Ads
6826,2020-08-13,34,NB,Individual,Referral
6827,2022-10-16,24,ON,Small Business,Sales Team
6828,2022-05-27,60,SK,Individual,Paid Ads
6829,2020-09-02,67,QC,Enterprise,Sales Team
6830,2021-05-08,18,NB,Small Business,Referral
6831,2020-04-15,52,NS,Small Business,Referral
6832,2022-05-15,49,AB,Enterprise,Paid Ads
6833,2022-04-07,53,NS,Individual,Paid Ads
6834,2020-07-02,30,AB,Small Business,Sales Team
6835,2020-10-13,23,NB,Small Business,Referral
6836,2021-05-08,31,AB,Small Business,Referral
6837,2020-08-14,54,ON,Small Business,Organic
6838,2020-02-15,65,NS,Small Business,Organic
6839,2021-05-10,32,AB,Enterprise,Referral
6840,2021-10-05,64,ON,Enterprise,Paid Ads
6841,2021-09-30,21,AB,Individual,Paid Ads
6842,2021-04-16,57,BC,Individual,Paid Ads
6843,2021-11-19,33,NS,Individual,Organic
6844,2022-09-16,45,AB,Enterprise,Paid Ads
6845,2021-03-01,33,SK,Enterprise,Sales Team
6846,2020-08-24,21,QC,Small Business,Referral
6847,2020-10-18,62,NB,Enterprise,Referral
6848,2020-06-14,43,NS,Individual,Paid Ads
6849,2020-07-23,45,AB,Individual,Sales Team
6850,2020-10-13,49,NS,Individual,Paid Ads
6851,2020-02-10,62,MB,Enterprise,Organic
6852,2022-08-08,19,SK,Individual,Referral
6853,2022-08-16,48,QC,Enterprise,Organic
6854,2021-02-18,20,QC,Enterprise,Organic
6855,2022-07-29,71,ON,Small Business,Referral
6856,2022-05-30,25,AB,Individual,Organic
6857,2022-08-09,41,AB,Individual,Organic
6858,2020-12-24,32,AB,Individual,Paid Ads
6859,2022-07-15,60,MB,Enterprise,Organic
6860,2020-12-26,48,SK,Enterprise,Referral
6861,2020-12-24,26,NS,Enterprise,Sales Team
6862,2022-12-03,56,NB,Small Business,Paid Ads
6863,2020-02-10,62,ON,Individual,Organic
6864,2021-07-12,19,SK,Small Business,Organic
6865,2020-05-03,25,NS,Small Business,Paid Ads
6866,2022-12-04,24,AB,Enterprise,Organic
6867,2022-01-10,73,ON,Small Business,Referral
6868,2020-07-27,61,NB,Small Business,Sales Team
6869,2022-02-19,68,QC,Small Business,Paid Ads
6870,2022-07-28,56,NS,Enterprise,Sales Team
6871,2021-12-29,59,MB,Small Business,Paid Ads
6872,2022-10-06,74,BC,Enterprise,Sales Team
6873,2021-08-03,33,AB,Individual,Paid Ads
6874,2020-10-12,52,AB,Individual,Referral
6875,2021-08-24,47,NS,Individual,Referral
6876,2022-02-02,27,BC,Individual,Referral
6877,2022-01-06,55,ON,Small Business,Organic
6878,2020-08-01,35,ON,Small Business,Referral
6879,2020-09-11,67,MB,Enterprise,Referral
6880,2020-10-27,22,BC,Small Business,Sales Team
6881,2020-12-17,70,BC,Individual,Sales Team
6882,2020-02-20,46,NB,Individual,Sales Team
6883,2021-09-26,56,MB,Enterprise,Organic
6884,2020-01-24,51,AB,Enterprise,Referral
6885,2021-02-23,60,BC,Enterprise,Organic
6886,2021-10-03,62,ON,Individual,Sales Team
6887,2020-12-11,40,NS,Small Business,Organic
6888,2022-11-08,22,AB,Enterprise,Organic
6889,2020-11-11,47,ON,Individual,Paid Ads
6890,2020-11-13,23,QC,Enterprise,Referral
6891,2020-04-12,73,SK,Individual,Sales Team
